phecode	phenotype	category	num_cases	num_controls	N	K	b_ivw	se_ivw	pval_ivw	robust_hit	mdor80_nominal	mdor80_bonf	power_or1p5_nominal	power_or2_nominal	power_or2_bonf
OSTEOPOROSIS_FRACTURE_FG	Osteoporosis with pathological fracture (FG)	Rheuma endpoints	2429	374317	376746	0.00644731463638632	0.0903180594598034	0.273667409188935	0.741378386425205	FALSE	1.93184950572255	3.24030629928975	0.407274380591892	0.838699894378308	0.112884500741893
K11_OTHDISSTOMDUOD	Other diseases of stomach and duodenum	XI Diseases of the digestive system (K11_)	2427	423785	426212	0.00569434929096318	-0.0301911663636338	0.237905418769078	0.899016323808493	FALSE	1.93189158655319	3.24043232068316	0.407252260133652	0.838676031927834	0.112865815497207
Q17_SEPTA_DEFEC	Septal defects	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	2420	497928	500348	0.00483663370294275	0.157360832958522	0.238631639882368	0.509619761773327	FALSE	1.93318144096119	3.24429615266956	0.406575316527697	0.837944506964639	0.112294942359415
ULCERPROCT	Ulcerative proctitis	Gastrointestinal endpoints	2417	476577	478994	0.00504599222537234	-0.420668916491072	0.248843092270815	0.090932592511091	FALSE	1.93410639048515	3.24706813836611	0.406091178532458	0.837419820757672	0.111887784760684
M13_MCTD	Mixed connective tissue disease	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2415	497933	500348	0.00482664065810196	-0.139027259366286	0.238875986018686	0.560562633084516	FALSE	1.93449393999585	3.24822989695762	0.405888647876016	0.837199952726398	0.111717734587429
N14_INFCERVIX	Inflammatory disease of cervix uteri	XIV Diseases of the genitourinary system (N14_)	2426	250564	252990	0.00958931183050714	0.187067759513033	0.238672099592444	0.433165913113521	FALSE	1.93465526120322	3.24871354402236	0.405804398324458	0.837108425945914	0.11164704452346
L12_LYMPHADENITIS	Acute lymphadenitis	XII Diseases of the skin and subcutaneous tissue (L12_)	2412	470507	472919	0.00510023915300506	0.0126422613372449	0.36108415855293	0.97207021015643	FALSE	1.93546337131413	3.25113676538126	0.405382857945708	0.836649898770405	0.111293773171029
CD2_BENIGN_BRAIN_CNS	Benign neoplasm of brain and other parts of central nervous system	II Neoplasms from hospital discharges (CD2_)	2404	497944	500348	0.00480465595945222	0.113263394587972	0.239477926021361	0.636241971215067	FALSE	1.93739902568474	3.25694430398329	0.404376480489101	0.835551335818641	0.110453238840251
G6_NEUROOTH	Other disorders of nervous system	VI Diseases of the nervous system (G6_)	2404	463029	465433	0.00516508283684225	0.273938988915537	0.239799346535223	0.253301279057964	FALSE	1.93763112340974	3.25764097229095	0.404256123953122	0.835419587373228	0.110352985711558
ALCOPANCCHRON	Alcohol-induced chronic pancreatitis	Alcohol related diseases	2400	497948	500348	0.00479666152357959	-0.142798564362706	0.322415110099539	0.657836021110623	FALSE	1.93846146495297	3.26013387568092	0.403826092565351	0.834948211226938	0.109995253548758
H8_EXT_OTH	Other otitis externa (chronic)	VIII Diseases of the ear and mastoid process (H8_)	2400	485292	487692	0.0049211387515071	-0.503331930312909	0.239368465154004	0.0354876689380201	FALSE	1.93854171472913	3.26037485104063	0.403784576981493	0.834902651078018	0.109960756668908
ASTHMA_MIXED_EXMORE	Asthma mixed form (mode) (more control exclusions)	Asthma and related endpoints	2407	259839	262246	0.00917840500903732	0.273667221659037	0.353357092064931	0.438648294135474	FALSE	1.93942446205443	3.26302609647576	0.403328434453988	0.834401453463588	0.10958218107294
C3_THYROID_PAPILLARY_ADENO_EXALLC	Papillary adenocarcinoma of thyroid gland, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2400	378749	381149	0.00629675008985987	0.23888898902728	0.240031135460412	0.319618737724026	FALSE	1.93942978928411	3.26304209916799	0.403325684651674	0.834398428623759	0.10957990137807
CD2_BENIGN_LIPO_SKIN_HEADFACENECK	Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck	II Neoplasms from hospital discharges (CD2_)	2384	497964	500348	0.00476468378008906	0.150096988303035	0.240861293600979	0.533174297815622	FALSE	1.94274386724893	3.27300408980115	0.401621837271631	0.832516244185572	0.108173108897873
K11_PERITONITIS	Acute peritonitis	XI Diseases of the digestive system (K11_)	2384	496343	498727	0.00478017031361847	-0.00483862982952607	0.253344238107592	0.984762103267763	FALSE	1.94275390541867	3.27303428444437	0.401616696993735	0.832510541930363	0.108168882194476
H7_CONVERSTRAB	Convergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	2382	476776	479158	0.00497122034902892	-0.151574662034014	0.241264055105772	0.529838770350057	FALSE	1.94341945727084	3.2750365264487	0.401276162065854	0.83213245523249	0.107889102989265
L12_LICHSIMPANDPRURIGO	Lichen simplex chronicus and prurigo	XII Diseases of the skin and subcutaneous tissue (L12_)	2381	432874	435255	0.0054703564577087	0.381159325383459	0.241906728563144	0.115107450497987	FALSE	1.94401475622471	3.27682787643364	0.400972033343889	0.83179425319896	0.107639622479485
N14_CYSTKID	Cyst of kidney	XIV Diseases of the genitourinary system (N14_)	2377	495511	497888	0.00477416607751141	-0.159511668071453	0.240698631305706	0.507520886490896	FALSE	1.94464927614673	3.27873772301903	0.400648345400204	0.831433744345949	0.107374499075081
F5_SPEECH	Specific development disorders of speech and language	V Mental and behavioural disorders (F5_)	2362	494829	497191	0.00475068937289694	-0.425678004352643	0.243129950325755	0.0799760524522336	FALSE	1.94873851130666	3.29105768604163	0.398574077422635	0.829109867454738	0.105685346844355
BACT_INTEST_INFECTION_NOS	Other specified/unspecified bacterial intestinal infections	I Certain infectious and parasitic diseases (AB1_)	2356	492689	495045	0.00475916330838611	-0.120176402176138	0.241437078424194	0.618657060467255	FALSE	1.95039926452801	3.29606697208227	0.39773744455491	0.828165851960998	0.105008846449473
H7_INTERHETEROTRO	Intermittent heterotropia	VII Diseases of the eye and adnexa (H7_)	2347	476776	479123	0.00489853336199682	-0.0125779737946894	0.242921341868456	0.958705609908297	FALSE	1.95298817201615	3.30388250916458	0.396439850401333	0.826694053333885	0.103965060100102
M13_OLECRANONBURSITIS	Olecranon bursitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2342	357549	359891	0.0065075258897833	-0.337207191117212	0.244748579667662	0.168274386260503	FALSE	1.95544368563352	3.31130287267171	0.395216511513204	0.825297923885683	0.102987059701608
M13_OSTEOMYELITIS	Osteomyelitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2336	473264	475600	0.00491169049621531	-0.0479984518720963	0.285759679011915	0.866608535965374	FALSE	1.95607351962146	3.31320736005295	0.394903881755853	0.824939800965343	0.102738068676388
K11_MAXIL_MOLAR_FAILED_ERUPT_OBSTRUCTION_TOOTH	Impacted maxillary molar	XI Diseases of the digestive system (K11_)	2335	498013	500348	0.00466675194064931	-0.340267460283394	0.357088190757136	0.340643403173176	FALSE	1.95619299480951	3.31356868260404	0.39484463103648	0.824871866829011	0.102690922158948
C3_OVARY_EXALLC	Malignant neoplasm of ovary, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2339	222078	224417	0.0104225615706475	0.0315789551157253	0.29367669323315	0.91436879606654	FALSE	1.95888053994732	3.3217010644409	0.393516262055656	0.823343676380382	0.10163753007778
H7_OPTNEUROTH	Other disorders of optic [2nd] nerve and visual pathways	VII Diseases of the eye and adnexa (H7_)	2322	496621	498943	0.00465383821398436	-0.105827331115354	0.24406048936603	0.664570891182399	FALSE	1.95985714710639	3.32465840269458	0.393035659728503	0.822788348275198	0.101258113758668
K11_CHOLANGI	Cholangitis (primary sclerosing, PSC)	XI Diseases of the digestive system (K11_)	2317	437418	439735	0.00526908251560599	-0.372477734352171	0.343134506589279	0.277693520041531	FALSE	1.96168831954669	3.33020663525162	0.392137520456613	0.821747092017795	0.100551486089733
M13_CALCIFICTEND	Calcific tendinitis of shoulder	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2319	357549	359868	0.00644402947747507	-0.108416664205733	0.245861744730394	0.659237628939605	FALSE	1.9618992112027	3.330845872969	0.392034335069577	0.821627174177417	0.100470504619108
N14_VULVOVAGINFINOTH	Vulvovaginal ulceration/inflammation in other diseases	XIV Diseases of the genitourinary system (N14_)	2320	250564	252884	0.00917416681166068	-0.534327961470142	0.244724524212983	0.0290074377228137	FALSE	1.96343472544184	3.3355018264936	0.391284594638121	0.820754058388918	0.0998833430153934
H7_PRESBYOPIA	Presbyopia	VII Diseases of the eye and adnexa (H7_)	2305	476776	479081	0.00481129495847258	0.0453095248182302	0.245039253886932	0.85330181561592	FALSE	1.9648221992524	3.33971135538358	0.390609486969011	0.819965147977968	0.0993565032561396
C3_BILIARY_GALLBLADDER_EXALLC	Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2298	378749	381047	0.0060307521119442	-0.262628790243111	0.245732726720818	0.285178779159089	FALSE	1.96765891625511	3.34832508661069	0.389236119910364	0.81835232925197	0.0982902259302432
C3_STOMACH_EXALLC	Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2296	378749	381045	0.00602553504179296	-0.556527567185618	0.245299381043184	0.0232823930060464	FALSE	1.96823542965508	3.35007687102049	0.38895813537165	0.818024578035923	0.0980752909952634
G6_PLANTAR	Lesion of plantar nerve	VI Diseases of the nervous system (G6_)	2289	435371	437660	0.00523008728236531	0.20690450358473	0.309159011991407	0.503336356785493	FALSE	1.96973853538626	3.35464607940649	0.388235148499428	0.817170104587437	0.0975176878195994
CD2_BENIGN_DESCENDING_COLON	Benign neoplasm: Descending colon	II Neoplasms from hospital discharges (CD2_)	2286	498062	500348	0.00456882010120956	-0.126958261971703	0.246145530556445	0.606004326179165	FALSE	1.97017058643757	3.35595995451612	0.38802780997891	0.81692451056378	0.0973581518760355
H7_ASTIGMATISM	Astigmatism	VII Diseases of the eye and adnexa (H7_)	2286	476776	479062	0.00477182494123934	0.11141079373342	0.389381103068288	0.774784104240157	FALSE	1.97030684288926	3.35637435980897	0.387962465384005	0.816847058760491	0.0973079071988214
ULCEROTH	Other ulcerative colitis	Gastrointestinal endpoints	2281	476577	478858	0.00476341629460091	-0.101384432857152	0.268395092223399	0.70562133959396	FALSE	1.97176546395601	3.36081196572607	0.387264272789861	0.81601798675163	0.0967720857124508
I9_ARTEMBTHR	Arterial embolism and thrombosis	IX Diseases of the circulatory system (I9_)	2266	463106	465372	0.00486922290124889	-0.00910452989465763	0.246731115912107	0.970564249455186	FALSE	1.97626547380296	3.37451872904104	0.385125387079766	0.813460846699819	0.0951423431869135
M13_PATELLADISLOCATIO	Recurrent dislocation of patella	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2266	315115	317381	0.00713968385000993	0.130773973018193	0.334836560598694	0.696122042524025	FALSE	1.97780448750425	3.3792121047519	0.384399085150631	0.812586561745528	0.0945929440343143
CD2_BENIGN_MELANOCYTIC_FACE	Melanocytic naevi of other and unspecified parts of face	II Neoplasms from hospital discharges (CD2_)	2250	498098	500348	0.00449687017835586	-0.270551055293604	0.248424675537588	0.276124448941722	FALSE	1.98079615610928	3.38834370607735	0.382994756607362	0.810887504693191	0.0935364183732246
M13_DEQUERVAIN	Radial styloid tenosynovitis [de Quervain]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2251	357549	359800	0.00625625347415231	-0.0102653258205217	0.249395204433289	0.967167641299901	FALSE	1.98169329077515	3.39108418226972	0.38257555533568	0.810378123044094	0.0932225067848763
NECROVASC_FG	Other necrotizing vasculopathies (FG)	Rheuma endpoints	2250	374317	376567	0.00597503233156384	0.326584274986247	0.290375783598751	0.260718179960523	FALSE	1.98180267359468	3.39141838049876	0.382524504901504	0.81031602114786	0.0931843246131066
O15_FAILED_INDUCT	Failed induction of labour	XV Pregnancy, childbirth and the puerperium (O15_)	2255	214925	217180	0.0103830923657795	-0.189276791054676	0.249240653091796	0.447605061946414	FALSE	1.98331192553061	3.3960310893761	0.381821456533333	0.809459244462042	0.0926595098344668
H8_EXT_INFNAS	Other infective otitis externa	VIII Diseases of the ear and mastoid process (H8_)	2237	485292	487529	0.00458844499506696	-0.441382193028858	0.270392891096183	0.102600825800622	FALSE	1.98479085010326	3.40055378434378	0.381134951940463	0.808619869642054	0.0921488721048537
AB1_PEDICULOSIS_ACARIASIS_OTHERINFEST	Pediculosis, acariasis and other infestations	I Certain infectious and parasitic diseases (AB1_)	2231	498117	500348	0.00445889660796086	0.303276201653595	0.269374635014885	0.260227807904417	FALSE	1.98653132040469	3.40587970295288	0.380330089908384	0.807632302463331	0.0915524938118825
F5_EMOCHILD	Emotional disorders and disorders of social functioning with onset specific to childhood	V Mental and behavioural disorders (F5_)	2230	490708	492938	0.0045238955000426	-0.465170192536889	0.283519015457727	0.100859306538374	FALSE	1.98688156720779	3.40695191731742	0.380168519197102	0.807433601623701	0.0914330732583672
TBC_RESP	Respiratory tuberculosis	I Certain infectious and parasitic diseases (AB1_)	2226	497387	499613	0.00445544851715228	0.278769502442705	0.359529164769482	0.438118799415557	FALSE	1.98806005932513	3.41056073827383	0.379625848691586	0.806765110522449	0.091032703005824
G6_TRINEU	Trigeminal neuralgia	VI Diseases of the nervous system (G6_)	2226	435371	437597	0.0050868721677708	-0.129389281597848	0.278275058127342	0.641953640869413	FALSE	1.98849354133813	3.41188858528315	0.379426616582244	0.806519255516558	0.090885996065375
C3_NSCLC_ADENO_EXALLC	Non-small cell lung cancer, adenocarcinoma, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2219	378749	380968	0.00582463618991621	0.173761810490369	0.24921870096893	0.485661238320682	FALSE	1.99115739784001	3.42005353220437	0.378206719519558	0.805008840973414	0.089991010242208
Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM	Congenital malformations of ovaries, fallopian tubes and broad ligaments	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	2215	278792	281007	0.00788236591971019	-0.0925773308906293	0.249567738230697	0.710674240670866	FALSE	1.99381953121743	3.42822177339717	0.376995189739507	0.803500179985177	0.0891077691860311
E4_PCOS	Polycystic ovarian syndrome	IV Endocrine, nutritional and metabolic diseases (E4_)	2214	267780	269994	0.0082001822262717	0.610529415995431	0.343288990225541	0.0753265774843836	FALSE	1.99435075229118	3.42985274830988	0.376754334010939	0.803199229162973	0.0889328428752056
AB1_SEQULAE_INF_NOS	Sequelae of other and unspecified infectious and parasitic diseases	I Certain infectious and parasitic diseases (AB1_)	2203	497160	499363	0.0044116204043952	-0.0278094312726141	0.295355051706831	0.924985287386011	FALSE	1.99515527285401	3.43232346734499	0.376390133166767	0.802743511351493	0.0886687529100067
M13_CONNECTNAS	Other specified/unspecified systemic involvement of connective tissue	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2195	484260	486455	0.00451223648641704	0.180710997394793	0.251082916421347	0.471693483425366	FALSE	1.99773576400174	3.44025355307782	0.375226569749594	0.801282342595562	0.0878283977321499
